timestamp_iso,proposal_id,event,request_text,joints_json,semantics_json,comment
2026-07-24T15:39:27+0200,pose-11532801485984,liked,put your hands down,"{""LeftElbow"": 1.57, ""LeftShoulderPitch"": 0.0, ""LeftShoulderRoll"": 0.0, ""LeftShoulderYaw"": 0.0, ""RightElbow"": 1.57, ""RightShoulderPitch"": 0.0, ""RightShoulderRoll"": 0.0, ""RightShoulderYaw"": 0.0}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":0.061,""z"":-0.545},""elbow_angle_deg"":155.0,""extension_ratio"":0.977,""concepts"":[""lowered below the shoulder"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":-0.062,""z"":-0.545},""elbow_angle_deg"":155.2,""extension_ratio"":0.977,""concepts"":[""lowered below the shoulder"",""nearly straight""]}},""proximity"":[],""whole_body_concepts"":[]}",
2026-07-24T15:39:27+0200,pose-11532801485984,executed,put your hands down,"{""LeftElbow"": 1.57, ""LeftShoulderPitch"": 0.0, ""LeftShoulderRoll"": 0.0, ""LeftShoulderYaw"": 0.0, ""RightElbow"": 1.57, ""RightShoulderPitch"": 0.0, ""RightShoulderRoll"": 0.0, ""RightShoulderYaw"": 0.0}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":0.061,""z"":-0.545},""elbow_angle_deg"":155.0,""extension_ratio"":0.977,""concepts"":[""lowered below the shoulder"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":-0.062,""z"":-0.545},""elbow_angle_deg"":155.2,""extension_ratio"":0.977,""concepts"":[""lowered below the shoulder"",""nearly straight""]}},""proximity"":[],""whole_body_concepts"":[]}",
2026-07-24T15:40:40+0200,pose-11591394728815,disliked,put your hands down,"{""LeftElbow"": 1.57, ""LeftShoulderPitch"": 0.0, ""LeftShoulderRoll"": 0.0, ""LeftShoulderYaw"": 0.0, ""RightElbow"": 1.57, ""RightShoulderPitch"": 0.0, ""RightShoulderRoll"": 0.0, ""RightShoulderYaw"": 0.0}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":0.061,""z"":-0.545},""elbow_angle_deg"":155.0,""extension_ratio"":0.977,""concepts"":[""lowered below the shoulder"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":-0.062,""z"":-0.545},""elbow_angle_deg"":155.2,""extension_ratio"":0.977,""concepts"":[""lowered below the shoulder"",""nearly straight""]}},""proximity"":[],""whole_body_concepts"":[]}",arms are colliding with the legs. be careful about that
2026-07-24T15:41:01+0200,pose-11620758119199,liked,"Önerine 👎 verdim: ""arms are colliding with the legs. be careful about that"". ""put your hands down"" isteğimi bu notu dikkate alarak düzeltilmiş açılarla yeniden öner.","{""LeftElbow"": 1.57, ""LeftShoulderPitch"": 0.0, ""LeftShoulderRoll"": 0.18, ""LeftShoulderYaw"": 0.0, ""RightElbow"": 1.57, ""RightShoulderPitch"": 0.0, ""RightShoulderRoll"": -0.18, ""RightShoulderYaw"": 0.0}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":0.161,""z"":-0.536},""elbow_angle_deg"":155.2,""extension_ratio"":0.977,""concepts"":[""lowered below the shoulder"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":-0.161,""z"":-0.536},""elbow_angle_deg"":155.2,""extension_ratio"":0.977,""concepts"":[""lowered below the shoulder"",""nearly straight""]}},""proximity"":[],""whole_body_concepts"":[]}",
2026-07-24T15:41:01+0200,pose-11620758119199,executed,"Önerine 👎 verdim: ""arms are colliding with the legs. be careful about that"". ""put your hands down"" isteğimi bu notu dikkate alarak düzeltilmiş açılarla yeniden öner.","{""LeftElbow"": 1.57, ""LeftShoulderPitch"": 0.0, ""LeftShoulderRoll"": 0.18, ""LeftShoulderYaw"": 0.0, ""RightElbow"": 1.57, ""RightShoulderPitch"": 0.0, ""RightShoulderRoll"": -0.18, ""RightShoulderYaw"": 0.0}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":0.161,""z"":-0.536},""elbow_angle_deg"":155.2,""extension_ratio"":0.977,""concepts"":[""lowered below the shoulder"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":-0.161,""z"":-0.536},""elbow_angle_deg"":155.2,""extension_ratio"":0.977,""concepts"":[""lowered below the shoulder"",""nearly straight""]}},""proximity"":[],""whole_body_concepts"":[]}",
2026-07-24T15:41:25+0200,pose-11650519459878,liked,put your hands down,"{""LeftElbow"": 1.57, ""LeftShoulderPitch"": 0.0, ""LeftShoulderRoll"": 0.18, ""LeftShoulderYaw"": 0.0, ""RightElbow"": 1.57, ""RightShoulderPitch"": 0.0, ""RightShoulderRoll"": -0.18, ""RightShoulderYaw"": 0.0}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":0.161,""z"":-0.536},""elbow_angle_deg"":155.2,""extension_ratio"":0.977,""concepts"":[""lowered below the shoulder"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":-0.161,""z"":-0.536},""elbow_angle_deg"":155.2,""extension_ratio"":0.977,""concepts"":[""lowered below the shoulder"",""nearly straight""]}},""proximity"":[],""whole_body_concepts"":[]}",
2026-07-24T15:41:25+0200,pose-11650519459878,executed,put your hands down,"{""LeftElbow"": 1.57, ""LeftShoulderPitch"": 0.0, ""LeftShoulderRoll"": 0.18, ""LeftShoulderYaw"": 0.0, ""RightElbow"": 1.57, ""RightShoulderPitch"": 0.0, ""RightShoulderRoll"": -0.18, ""RightShoulderYaw"": 0.0}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":0.161,""z"":-0.536},""elbow_angle_deg"":155.2,""extension_ratio"":0.977,""concepts"":[""lowered below the shoulder"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":-0.161,""z"":-0.536},""elbow_angle_deg"":155.2,""extension_ratio"":0.977,""concepts"":[""lowered below the shoulder"",""nearly straight""]}},""proximity"":[],""whole_body_concepts"":[]}",
2026-07-24T15:50:03+0200,pose-12119177097365,liked,raise your hand please,"{""RightElbow"": 0.0, ""RightShoulderPitch"": -2.2, ""RightShoulderRoll"": -0.35, ""RightShoulderYaw"": 0.0}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":-0.003,""y"":0.161,""z"":-0.536},""elbow_angle_deg"":155.2,""extension_ratio"":0.978,""concepts"":[""lowered below the shoulder"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":0.14,""y"":0.013,""z"":0.402},""elbow_angle_deg"":91.4,""extension_ratio"":0.73,""concepts"":[""raised above the shoulder"",""partly bent""]}},""proximity"":[""right_hand_to_face near""],""whole_body_concepts"":[]}",
2026-07-24T15:50:04+0200,pose-12119177097365,executed,raise your hand please,"{""RightElbow"": 0.0, ""RightShoulderPitch"": -2.2, ""RightShoulderRoll"": -0.35, ""RightShoulderYaw"": 0.0}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":-0.003,""y"":0.161,""z"":-0.536},""elbow_angle_deg"":155.2,""extension_ratio"":0.978,""concepts"":[""lowered below the shoulder"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":0.14,""y"":0.013,""z"":0.402},""elbow_angle_deg"":91.4,""extension_ratio"":0.73,""concepts"":[""raised above the shoulder"",""partly bent""]}},""proximity"":[""right_hand_to_face near""],""whole_body_concepts"":[]}",
2026-07-24T15:50:44+0200,pose-12209364518899,liked,put the arms in T pose,"{""LeftElbow"": 1.57, ""LeftShoulderPitch"": 0.0, ""LeftShoulderRoll"": 1.57, ""LeftShoulderYaw"": 0.0, ""RightElbow"": 1.57, ""RightShoulderPitch"": 0.0, ""RightShoulderRoll"": -1.57, ""RightShoulderYaw"": 0.0}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":0.617,""z"":0.01},""elbow_angle_deg"":165.0,""extension_ratio"":0.992,""concepts"":[""opened outward to the side"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":-0.617,""z"":0.01},""elbow_angle_deg"":165.0,""extension_ratio"":0.992,""concepts"":[""opened outward to the side"",""nearly straight""]}},""proximity"":[],""whole_body_concepts"":[""both arms opened to the sides""]}",
2026-07-24T15:50:44+0200,pose-12209364518899,executed,put the arms in T pose,"{""LeftElbow"": 1.57, ""LeftShoulderPitch"": 0.0, ""LeftShoulderRoll"": 1.57, ""LeftShoulderYaw"": 0.0, ""RightElbow"": 1.57, ""RightShoulderPitch"": 0.0, ""RightShoulderRoll"": -1.57, ""RightShoulderYaw"": 0.0}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":0.617,""z"":0.01},""elbow_angle_deg"":165.0,""extension_ratio"":0.992,""concepts"":[""opened outward to the side"",""nearly straight""]},""right"":{""shoulder_to_hand_m"":{""x"":-0.005,""y"":-0.617,""z"":0.01},""elbow_angle_deg"":165.0,""extension_ratio"":0.992,""concepts"":[""opened outward to the side"",""nearly straight""]}},""proximity"":[],""whole_body_concepts"":[""both arms opened to the sides""]}",
2026-07-27T13:33:29+0200,pose-2356547788373,liked,copy this pose,"{""LeftElbow"": 0.0, ""LeftShoulderPitch"": 0.0, ""LeftShoulderRoll"": 1.45, ""LeftShoulderYaw"": 1.4, ""RightElbow"": 0.0, ""RightShoulderPitch"": 0.0, ""RightShoulderRoll"": -1.45, ""RightShoulderYaw"": -1.4}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":0.04,""y"":0.426,""z"":0.199},""elbow_angle_deg"":95.7,""extension_ratio"":0.761,""concepts"":[""opened outward to the side"",""partly bent""]},""right"":{""shoulder_to_hand_m"":{""x"":0.04,""y"":-0.426,""z"":0.199},""elbow_angle_deg"":95.7,""extension_ratio"":0.761,""concepts"":[""opened outward to the side"",""partly bent""]}},""proximity"":[],""whole_body_concepts"":[""both arms opened to the sides""]}",,images/pose-2356547788373.jpg
2026-07-27T13:33:29+0200,pose-2356547788373,executed,copy this pose,"{""LeftElbow"": 0.0, ""LeftShoulderPitch"": 0.0, ""LeftShoulderRoll"": 1.45, ""LeftShoulderYaw"": 1.4, ""RightElbow"": 0.0, ""RightShoulderPitch"": 0.0, ""RightShoulderRoll"": -1.45, ""RightShoulderYaw"": -1.4}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":0.04,""y"":0.426,""z"":0.199},""elbow_angle_deg"":95.7,""extension_ratio"":0.761,""concepts"":[""opened outward to the side"",""partly bent""]},""right"":{""shoulder_to_hand_m"":{""x"":0.04,""y"":-0.426,""z"":0.199},""elbow_angle_deg"":95.7,""extension_ratio"":0.761,""concepts"":[""opened outward to the side"",""partly bent""]}},""proximity"":[],""whole_body_concepts"":[""both arms opened to the sides""]}",,images/pose-2356547788373.jpg
2026-07-27T13:35:36+0200,pose-2559602659599,disliked,now copy this,"{""LeftElbow"": 0.35, ""LeftShoulderPitch"": -1.0, ""LeftShoulderRoll"": -0.25, ""LeftShoulderYaw"": -1.0, ""RightElbow"": 0.0, ""RightShoulderPitch"": 0.0, ""RightShoulderRoll"": -1.2, ""RightShoulderYaw"": -1.4}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":0.299,""y"":-0.277,""z"":-0.128},""elbow_angle_deg"":102.7,""extension_ratio"":0.786,""concepts"":[""held forward"",""reaching across the body"",""diagonal forward across the torso"",""partly bent""]},""right"":{""shoulder_to_hand_m"":{""x"":0.04,""y"":-0.461,""z"":0.103},""elbow_angle_deg"":97.6,""extension_ratio"":0.771,""concepts"":[""opened outward to the side"",""partly bent""]}},""proximity"":[""left_hand_to_right_shoulder near"",""left_hand_to_chest near""],""whole_body_concepts"":[]}",sag kolun dirsegi vücuda yakinken 20 dereceye kadar kirilmis durumda. sen 90 derece kirilmis yaptin,images/pose-2559602659599.jpg
2026-07-27T13:47:04+0200,pose-3216116291263,disliked,do this pose pls,"{""LeftElbow"": 0.0, ""LeftShoulderPitch"": 0.0, ""LeftShoulderRoll"": 1.45, ""LeftShoulderYaw"": 1.4, ""RightElbow"": 0.0, ""RightShoulderPitch"": 0.0, ""RightShoulderRoll"": -1.45, ""RightShoulderYaw"": -1.4}","{""arms"":{""left"":{""shoulder_to_hand_m"":{""x"":0.04,""y"":0.426,""z"":0.199},""elbow_angle_deg"":95.7,""extension_ratio"":0.761,""concepts"":[""opened outward to the side"",""partly bent""]},""right"":{""shoulder_to_hand_m"":{""x"":0.04,""y"":-0.426,""z"":0.199},""elbow_angle_deg"":95.7,""extension_ratio"":0.761,""concepts"":[""opened outward to the side"",""partly bent""]}},""proximity"":[],""whole_body_concepts"":[""both arms opened to the sides""]}",kollarin uc kismi kafaya dogru bukulmeli,images/pose-3216116291263.jpg
